Date,VN_AQI,CO,NO2,PM-10,PM-2-5,SO2
06/10/2025,85,11,17,54,85,12
05/10/2025,100,10,37,60,100,13
04/10/2025,88,16,40,56,88,15
03/10/2025,70,18,27,45,70,15
02/10/2025,62,21,30,48,62,13
01/10/2025,53,15,23,47,53,11
30/09/2025,38,6,21,23,33,11
29/09/2025,35,7,11,19,35,11
28/09/2025,42,6,32,32,42,11
27/09/2025,45,10,22,32,45,11
26/09/2025,58,12,24,39,58,11
25/09/2025,61,15,18,40,61,11
24/09/2025,69,8,25,49,69,13
23/09/2025,81,10,34,55,81,14
22/09/2025,67,19,37,51,67,17
21/09/2025,95,13,33,61,95,15
20/09/2025,100,12,49,60,100,13
19/09/2025,82,13,34,54,82,13
18/09/2025,76,13,29,53,76,13
17/09/2025,74,22,25,52,74,12
16/09/2025,65,11,40,47,65,23
15/09/2025,58,13,25,42,58,14
14/09/2025,63,11,31,46,63,14
13/09/2025,45,15,27,37,45,13
12/09/2025,45,19,25,36,45,12
11/09/2025,56,16,19,44,56,13
10/09/2025,79,14,38,56,79,14
09/09/2025,72,21,31,52,72,15
08/09/2025,130,12,49,71,130,15
07/09/2025,76,11,54,52,76,29
06/09/2025,61,14,37,43,61,18
05/09/2025,61,15,33,43,61,13
04/09/2025,49,17,38,38,49,13
03/09/2025,54,17,1,43,54,12
02/09/2025,58,12,1,42,58,11
01/09/2025,70,21,1,50,70,11
31/08/2025,47,12,1,35,47,11
30/08/2025,35,10,3,30,35,11
29/08/2025,80,17,-,53,80,12
28/08/2025,81,20,1,54,81,13
27/08/2025,40,31,1,27,40,12
26/08/2025,36,16,1,18,29,11
25/08/2025,32,7,1,24,32,10
24/08/2025,83,11,1,56,83,11
23/08/2025,66,22,1,50,66,13
22/08/2025,39,12,8,31,37,11
21/08/2025,55,14,37,44,55,10
20/08/2025,37,11,20,31,16,11
19/08/2025,35,13,22,25,35,10
18/08/2025,47,12,20,36,47,10
17/08/2025,60,23,29,47,60,11
16/08/2025,53,13,32,41,53,13
15/08/2025,49,18,35,39,49,15
14/08/2025,104,20,52,63,104,11
13/08/2025,70,17,35,51,70,15
12/08/2025,54,14,26,46,54,15
11/08/2025,63,18,35,50,63,12
10/08/2025,60,16,25,44,60,15
09/08/2025,61,9,33,43,61,12
08/08/2025,61,14,29,48,61,12
07/08/2025,72,19,43,51,72,14
06/08/2025,75,17,37,53,75,13
05/08/2025,71,14,45,50,71,12
04/08/2025,44,17,27,33,44,13
03/08/2025,57,11,33,48,57,13
02/08/2025,87,11,46,57,87,12
01/08/2025,41,11,34,33,41,11
31/07/2025,57,9,32,46,57,11
30/07/2025,89,16,42,58,89,15
29/07/2025,115,12,40,66,115,12
28/07/2025,85,11,34,57,85,11
27/07/2025,64,8,30,46,64,11
26/07/2025,76,12,33,53,76,12
25/07/2025,77,15,25,55,77,15
24/07/2025,49,14,24,39,49,16
23/07/2025,44,15,28,30,44,11
22/07/2025,33,5,7,14,17,10
21/07/2025,121,7,18,45,121,11
19/07/2025,130,8,29,71,130,15
18/07/2025,82,13,31,55,82,17
17/07/2025,62,12,44,48,62,12
16/07/2025,62,17,41,49,62,12
15/07/2025,111,19,44,66,111,11
14/07/2025,97,15,41,59,97,12
13/07/2025,48,8,30,34,48,11
12/07/2025,48,8,21,35,48,10
11/07/2025,51,9,25,-,51,10
10/07/2025,47,14,34,-,47,11
09/07/2025,92,13,47,-,92,12
08/07/2025,74,16,45,-,74,12
07/07/2025,72,17,38,54,72,11
06/07/2025,59,17,28,47,59,11
05/07/2025,77,11,38,57,77,11
04/07/2025,62,14,45,50,62,11
03/07/2025,56,18,35,49,56,11
02/07/2025,41,13,39,34,41,13
01/07/2025,41,16,41,29,37,10
30/06/2025,40,12,23,34,40,11
29/06/2025,54,10,32,43,54,10
28/06/2025,56,12,27,46,56,10
27/06/2025,70,19,38,52,70,16
26/06/2025,50,13,31,40,50,12
25/06/2025,47,9,23,36,47,10
24/06/2025,65,10,25,48,65,10
23/06/2025,69,12,28,52,69,11
22/06/2025,50,14,24,40,50,10
21/06/2025,59,13,27,45,59,10
20/06/2025,89,14,31,57,89,10
19/06/2025,101,16,32,61,101,-
18/06/2025,54,10,26,43,54,-
17/06/2025,78,14,31,57,78,-
16/06/2025,62,20,35,50,62,-
15/06/2025,88,12,52,55,88,-
14/06/2025,69,8,31,50,69,-
13/06/2025,43,6,18,34,43,-
12/06/2025,60,8,22,46,60,-
11/06/2025,102,9,27,54,81,-
10/06/2025,53,9,23,40,53,-
09/06/2025,66,13,44,52,66,-
08/06/2025,94,13,21,50,64,-
07/06/2025,135,10,78,44,57,-
06/06/2025,129,11,21,48,62,-
05/06/2025,102,9,43,57,90,-
04/06/2025,76,13,76,51,67,-
03/06/2025,63,15,41,48,63,11
02/06/2025,59,16,31,44,59,-
01/06/2025,55,10,24,45,55,-
31/05/2025,66,8,26,50,66,-
30/05/2025,59,10,32,42,59,6
29/05/2025,44,16,-,33,44,6
28/05/2025,99,13,-,61,99,-
27/05/2025,108,11,-,66,108,-
26/05/2025,61,16,-,47,61,-
25/05/2025,38,5,-,33,38,-
24/05/2025,46,9,-,38,46,-
23/05/2025,51,21,-,42,51,-
22/05/2025,55,8,-,47,55,-
21/05/2025,61,13,-,49,61,6
20/05/2025,63,11,-,49,63,6
19/05/2025,56,11,-,43,56,6
18/05/2025,48,8,-,38,48,6
17/05/2025,52,10,-,37,52,-
16/05/2025,62,15,-,45,62,-
15/05/2025,66,14,-,47,66,-
14/05/2025,77,14,-,54,77,-
13/05/2025,97,15,-,62,97,-
12/05/2025,93,11,-,60,93,-
11/05/2025,39,10,-,31,39,-
10/05/2025,95,15,-,62,95,-
09/05/2025,86,11,-,56,86,6
08/05/2025,79,8,-,54,79,6
07/05/2025,71,-,-,51,71,6
06/05/2025,81,-,-,55,81,6
05/05/2025,91,5,-,58,91,6
04/05/2025,70,3,-,51,70,6
03/05/2025,82,3,57,55,82,6
02/05/2025,74,5,-,51,74,6
01/05/2025,61,6,-,42,61,6
30/04/2025,93,4,-,59,93,6
29/04/2025,98,6,-,62,98,6
28/04/2025,74,8,-,53,74,6
27/04/2025,84,3,-,56,84,6
26/04/2025,85,6,-,58,85,6
25/04/2025,72,7,-,52,72,6
24/04/2025,103,7,-,65,103,6
23/04/2025,114,7,-,68,114,6
22/04/2025,107,9,-,68,107,6
21/04/2025,84,7,-,57,84,6
20/04/2025,97,4,-,60,97,6
19/04/2025,123,7,-,72,123,6
18/04/2025,148,9,-,91,148,6
17/04/2025,154,8,-,102,154,6
16/04/2025,177,8,-,135,177,6
15/04/2025,177,7,-,126,177,6
14/04/2025,168,8,-,121,168,6
13/04/2025,143,4,-,94,143,6
12/04/2025,130,16,-,74,130,6
11/04/2025,104,16,-,65,104,6
10/04/2025,95,21,-,60,95,6
09/04/2025,86,14,-,56,86,6
08/04/2025,122,16,72,73,122,6
07/04/2025,114,13,92,73,114,6
06/04/2025,146,14,81,87,146,6
05/04/2025,122,22,83,73,122,6
04/04/2025,94,11,72,62,94,6
03/04/2025,119,13,69,73,119,6
02/04/2025,131,24,76,74,131,6
01/04/2025,111,12,12,66,111,6
31/03/2025,62,12,12,48,62,6
30/03/2025,47,7,12,33,47,6
29/03/2025,76,6,12,57,76,6
28/03/2025,115,17,49,72,115,6
27/03/2025,104,19,78,61,104,6
26/03/2025,124,17,74,76,124,6
25/03/2025,120,17,66,72,120,6
24/03/2025,61,14,48,57,61,6
23/03/2025,81,10,49,34,81,6
22/03/2025,138,14,9,73,138,6
21/03/2025,154,20,16,84,154,6
20/03/2025,94,13,18,47,94,6
19/03/2025,84,8,2,44,84,6
18/03/2025,122,6,13,43,122,6
17/03/2025,50,12,19,30,50,6
16/03/2025,40,10,29,28,40,6
15/03/2025,66,15,16,53,66,6
14/03/2025,65,15,27,51,65,6
13/03/2025,55,18,31,41,55,6
12/03/2025,68,17,29,46,68,6
11/03/2025,126,18,18,62,126,6
10/03/2025,179,17,77,76,179,7
07/03/2025,41,6,2,24,41,6
06/03/2025,57,14,2,37,57,6
05/03/2025,86,17,2,57,86,6
04/03/2025,77,15,2,54,77,6
03/03/2025,74,16,2,54,74,6
02/03/2025,64,10,2,47,64,6
01/03/2025,97,13,2,58,97,6
28/02/2025,121,15,2,58,121,6
27/02/2025,167,16,2,75,167,6
26/02/2025,91,15,2,44,91,6
25/02/2025,89,15,2,40,89,6
24/02/2025,40,7,2,23,40,6
23/02/2025,57,6,2,37,57,6
22/02/2025,145,16,2,67,145,6
21/02/2025,103,13,2,57,103,6
20/02/2025,165,26,2,80,165,6
19/02/2025,90,19,2,47,90,6
18/02/2025,51,9,2,27,51,6
17/02/2025,95,13,2,50,95,6
16/02/2025,45,6,2,19,45,6
15/02/2025,124,19,2,51,124,6
14/02/2025,134,16,2,59,134,6
13/02/2025,150,15,2,66,150,6
12/02/2025,169,18,2,84,169,6
11/02/2025,183,15,2,90,183,6
10/02/2025,164,16,2,77,164,6
09/02/2025,98,9,2,48,98,5
08/02/2025,41,7,2,19,41,5
07/02/2025,27,8,2,11,27,6
06/02/2025,124,12,2,61,124,6
05/02/2025,112,16,2,54,112,6
04/02/2025,71,13,2,35,71,5
03/02/2025,41,8,2,15,41,5
02/02/2025,68,6,2,27,68,6
01/02/2025,79,6,2,31,79,6
31/01/2025,86,5,2,35,86,6
30/01/2025,151,8,2,68,151,5
29/01/2025,181,11,2,97,181,5
28/01/2025,104,7,2,51,104,5
27/01/2025,90,11,2,44,90,5
26/01/2025,58,7,2,26,58,6
25/01/2025,112,11,2,45,112,6
24/01/2025,140,17,2,56,140,6
23/01/2025,141,17,2,59,141,6
22/01/2025,172,19,2,82,172,6
21/01/2025,188,26,2,92,188,6
20/01/2025,209,16,2,110,209,6
19/01/2025,187,15,2,97,187,6
18/01/2025,186,10,2,96,186,6
17/01/2025,168,12,2,76,168,6
16/01/2025,163,15,2,75,163,6
15/01/2025,176,16,2,84,176,6
14/01/2025,169,36,2,82,169,6
13/01/2025,180,15,2,90,180,6
12/01/2025,153,17,2,70,153,6
11/01/2025,110,15,2,52,110,6
10/01/2025,98,14,2,41,98,6
09/01/2025,161,13,2,71,161,6
08/01/2025,167,16,2,78,167,6
07/01/2025,195,16,2,100,195,6
06/01/2025,182,20,2,92,182,6
05/01/2025,178,28,2,93,178,6
04/01/2025,169,13,2,79,169,6
03/01/2025,179,44,2,92,179,7
02/01/2025,217,22,2,121,217,6
01/01/2025,202,14,2,112,202,6
31/12/2024,185,23,2,99,185,6
30/12/2024,187,14,2,101,187,6
29/12/2024,158,14,2,73,158,6
28/12/2024,125,28,2,57,125,6
27/12/2024,124,8,2,56,124,6
26/12/2024,170,14,2,81,170,6
25/12/2024,204,19,2,111,204,6
24/12/2024,179,21,2,92,179,6
23/12/2024,192,40,2,102,192,6
22/12/2024,203,18,2,98,203,6
21/12/2024,180,19,2,82,180,6
20/12/2024,164,17,2,74,164,6
19/12/2024,163,21,2,73,163,6
18/12/2024,161,33,2,71,161,6
17/12/2024,194,20,2,87,194,6
16/12/2024,150,20,2,62,150,6
15/12/2024,113,8,2,52,113,6
14/12/2024,88,5,2,51,88,5
13/12/2024,76,9,2,51,76,5
12/12/2024,52,5,2,49,52,5
11/12/2024,124,12,2,73,124,6
10/12/2024,197,19,2,115,197,6
09/12/2024,121,14,2,64,121,6
08/12/2024,43,8,2,34,43,5
07/12/2024,119,8,2,67,119,6
06/12/2024,134,18,2,84,134,6
05/12/2024,110,18,2,73,110,6
04/12/2024,94,17,2,69,94,6
03/12/2024,100,18,2,68,100,6
02/12/2024,151,17,2,82,151,6
01/12/2024,154,12,2,81,154,6
30/11/2024,154,13,2,84,154,6
29/11/2024,99,23,2,60,99,6
28/11/2024,53,8,2,42,53,6
27/11/2024,74,10,2,52,74,6
26/11/2024,76,8,2,55,76,6
25/11/2024,165,35,2,89,165,6
24/11/2024,134,13,2,74,134,6
23/11/2024,112,12,2,67,112,6
22/11/2024,107,14,2,62,107,6
21/11/2024,86,13,2,56,86,6
20/11/2024,76,17,2,58,76,6
19/11/2024,96,12,2,57,96,6
18/11/2024,128,16,2,72,128,6
17/11/2024,93,13,2,60,93,6
16/11/2024,90,11,2,60,90,6
15/11/2024,119,19,2,73,119,6
14/11/2024,139,19,2,79,139,6
13/11/2024,144,16,2,76,144,6
12/11/2024,161,22,2,90,161,6
11/11/2024,173,17,2,94,173,6
10/11/2024,174,33,2,91,174,6
09/11/2024,172,24,2,95,172,6
08/11/2024,151,26,2,78,151,6
07/11/2024,161,16,2,82,161,6
06/11/2024,143,14,2,72,143,6
05/11/2024,127,24,2,65,127,6
04/11/2024,135,15,2,66,135,6
03/11/2024,153,18,2,79,153,6
02/11/2024,120,13,2,69,120,6
01/11/2024,144,17,2,77,144,6
31/10/2024,169,41,2,96,169,7
30/10/2024,130,17,2,71,130,6
29/10/2024,72,32,2,49,72,6
28/10/2024,41,7,2,34,41,5
27/10/2024,65,6,2,47,65,5
26/10/2024,118,14,2,67,118,6
25/10/2024,152,25,2,77,152,6
24/10/2024,101,28,2,64,101,6
23/10/2024,39,11,2,34,39,5
22/10/2024,98,16,2,57,98,5
21/10/2024,102,15,2,60,102,5
20/10/2024,82,15,2,59,82,5
19/10/2024,71,16,2,56,71,5
18/10/2024,71,20,2,57,71,5
17/10/2024,102,17,2,64,102,6
16/10/2024,93,18,2,59,93,5
15/10/2024,82,19,2,58,82,6
14/10/2024,110,20,2,66,110,6
13/10/2024,117,12,2,69,117,6
12/10/2024,151,14,2,77,151,5
11/10/2024,163,16,2,84,163,5
10/10/2024,171,13,2,89,171,6
09/10/2024,155,14,2,77,155,5
08/10/2024,132,15,2,68,132,5
07/10/2024,157,20,2,79,157,5
06/10/2024,157,23,2,81,157,5
05/10/2024,138,14,2,74,138,5
04/10/2024,134,14,2,74,134,5
03/10/2024,61,22,2,47,61,5
02/10/2024,63,8,2,47,63,5
30/09/2024,24,3,2,19,24,5
29/09/2024,43,11,2,36,43,5
28/09/2024,48,12,2,45,48,5
27/09/2024,89,21,2,64,89,5
13/09/2024,40,16,2,29,40,5
12/09/2024,44,16,2,30,44,5
11/09/2024,35,16,2,21,35,5
10/09/2024,34,21,2,21,34,5
09/09/2024,29,16,2,29,28,5
08/09/2024,27,9,2,17,27,5
07/09/2024,25,3,2,25,23,5
06/09/2024,57,19,2,43,57,5
05/09/2024,92,16,2,60,92,5
04/09/2024,96,21,2,57,96,5
03/09/2024,39,13,2,29,39,4
02/09/2024,63,12,2,44,63,5
01/09/2024,73,11,2,50,73,5
31/08/2024,76,16,2,55,76,5
30/08/2024,33,19,2,31,33,5
29/08/2024,97,22,2,62,97,5
28/08/2024,88,22,2,60,88,5
27/08/2024,65,20,2,52,65,4
26/08/2024,48,19,2,43,48,4
25/08/2024,34,14,2,34,32,4
24/08/2024,55,15,2,41,55,4
23/08/2024,51,20,2,39,51,4
22/08/2024,50,15,2,50,46,4
21/08/2024,50,32,2,41,50,5
20/08/2024,63,23,2,51,63,5
19/08/2024,107,16,2,64,107,4
18/08/2024,102,17,2,62,102,4
17/08/2024,115,31,2,67,115,4
16/08/2024,93,20,2,59,93,4
15/08/2024,56,15,2,48,56,4
14/08/2024,41,10,2,31,41,4
13/08/2024,57,11,2,40,57,4
12/08/2024,79,19,2,59,79,4
11/08/2024,35,16,2,35,32,4
10/08/2024,50,18,2,50,50,4
09/08/2024,45,15,2,42,45,4
08/08/2024,53,15,2,50,53,4
07/08/2024,67,16,2,56,67,4
06/08/2024,57,19,2,50,57,4
05/08/2024,62,17,2,53,62,4
04/08/2024,39,11,2,39,39,4
03/08/2024,50,18,2,50,44,4
02/08/2024,44,18,2,44,32,4
01/08/2024,47,16,2,47,43,4
31/07/2024,36,14,2,36,32,4
30/07/2024,37,19,2,33,37,4
29/07/2024,48,23,2,44,48,4
28/07/2024,59,16,2,40,59,4
27/07/2024,82,13,2,60,82,4
26/07/2024,70,21,2,57,70,4
25/07/2024,48,20,2,39,48,4
24/07/2024,13,1,2,9,13,4
23/07/2024,29,10,2,21,29,4
22/07/2024,57,17,2,41,57,5
21/07/2024,53,16,2,53,51,4
20/07/2024,58,22,2,51,58,4
19/07/2024,52,22,2,46,52,4
18/07/2024,33,15,2,29,33,4
17/07/2024,51,21,2,50,51,4
16/07/2024,49,14,2,39,49,4
15/07/2024,46,14,2,36,46,4
14/07/2024,36,13,2,34,36,4
13/07/2024,38,13,2,38,37,4
12/07/2024,45,21,2,45,42,4
11/07/2024,58,18,2,53,58,4
10/07/2024,57,22,2,51,57,4
09/07/2024,38,19,2,38,36,4
08/07/2024,35,12,2,35,30,4
07/07/2024,32,7,2,32,27,4
06/07/2024,51,13,2,50,51,4
05/07/2024,35,19,2,35,31,4
04/07/2024,31,13,2,31,27,4
03/07/2024,74,26,2,57,74,4
02/07/2024,71,19,2,57,71,4
01/07/2024,55,16,2,55,55,4
30/06/2024,48,9,2,48,45,4
29/06/2024,41,10,2,41,39,4
28/06/2024,38,14,2,38,35,4
27/06/2024,35,18,2,35,34,4
26/06/2024,46,15,2,43,46,4
25/06/2024,48,14,2,43,48,4
24/06/2024,37,15,2,35,37,4
23/06/2024,56,12,2,48,56,4
22/06/2024,40,8,2,40,35,4
21/06/2024,61,15,2,53,61,4
20/06/2024,82,16,2,60,82,4
19/06/2024,59,14,2,54,59,4
18/06/2024,82,18,2,59,82,4
17/06/2024,71,22,2,57,71,4
16/06/2024,110,11,2,66,110,4
15/06/2024,168,16,2,91,168,4
14/06/2024,98,20,2,67,98,4
13/06/2024,99,21,2,63,99,4
12/06/2024,91,17,2,61,91,4
11/06/2024,55,15,2,52,55,4
10/06/2024,56,19,2,52,56,4
09/06/2024,43,16,2,37,43,4
09/06/2024,43,16,2,37,43,4
08/06/2024,55,14,2,55,53,4
07/06/2024,94,23,2,66,94,9
06/06/2024,46,17,2,42,46,8
05/06/2024,60,12,2,51,60,9
04/06/2024,77,20,2,57,77,9
03/06/2024,70,21,2,58,70,9
02/06/2024,88,9,2,61,88,8
01/06/2024,102,13,2,64,102,9
31/05/2024,51,21,2,43,51,9
30/05/2024,53,11,2,53,46,9
29/05/2024,56,15,2,54,56,9
28/05/2024,89,19,2,68,89,9
27/05/2024,58,24,2,56,58,9
26/05/2024,37,9,2,37,34,8
25/05/2024,38,16,2,35,38,9
24/05/2024,96,19,2,71,96,9
23/05/2024,100,22,2,68,100,9
22/05/2024,91,11,2,59,91,9
21/05/2024,88,15,2,63,88,9
20/05/2024,68,27,2,55,68,9
19/05/2024,50,13,2,50,48,8
18/05/2024,48,9,2,48,46,8
17/05/2024,79,13,2,60,79,9
16/05/2024,93,17,2,61,93,8
15/05/2024,61,16,2,53,61,9
14/05/2024,82,11,2,57,82,8
13/05/2024,48,11,2,39,48,8
12/05/2024,53,11,2,52,53,8
11/05/2024,60,9,2,51,60,8
10/05/2024,77,21,2,59,77,9
09/05/2024,55,20,2,50,55,9
08/05/2024,65,20,2,57,65,9
07/05/2024,97,32,2,64,97,9
06/05/2024,77,17,2,54,77,9
05/05/2024,64,13,2,52,64,8
04/05/2024,71,20,2,55,71,9
03/05/2024,49,16,2,42,49,8
02/05/2024,58,24,2,50,58,9
01/05/2024,64,12,2,51,64,8
30/04/2024,118,9,2,73,118,8
29/04/2024,90,9,2,63,90,8
28/04/2024,119,11,2,75,119,8
27/04/2024,128,16,2,79,128,8
26/04/2024,120,20,2,77,120,8
25/04/2024,102,16,2,64,102,9
24/04/2024,147,19,2,74,147,9
23/04/2024,67,20,2,67,-,9
22/04/2024,64,17,2,64,-,8
21/04/2024,68,11,2,68,-,8
20/04/2024,69,18,2,69,-,8
19/04/2024,60,13,2,60,-,8
18/04/2024,57,16,2,57,-,8
17/04/2024,58,12,2,58,-,8
16/04/2024,58,16,2,58,-,8
15/04/2024,66,18,2,66,-,9
14/04/2024,60,11,2,60,-,8
13/04/2024,54,8,2,54,52,8
12/04/2024,72,17,2,61,72,9
11/04/2024,86,17,2,61,86,9
10/04/2024,98,18,2,66,98,9
09/04/2024,83,19,2,60,83,8
08/04/2024,52,18,2,52,45,8
07/04/2024,66,15,2,52,66,8
06/04/2024,63,20,2,55,63,8
05/04/2024,67,10,2,58,67,8
04/04/2024,101,17,2,73,101,8
03/04/2024,112,20,2,78,112,9
02/04/2024,106,16,2,73,106,9
01/04/2024,117,19,2,77,117,8
31/03/2024,109,12,2,69,109,8
30/03/2024,102,15,2,66,102,8
29/03/2024,107,18,2,68,107,9
28/03/2024,93,17,2,66,93,8
27/03/2024,92,18,2,59,92,8
26/03/2024,76,20,2,59,76,9
25/03/2024,71,16,2,58,71,8
24/03/2024,74,14,2,58,74,8
23/03/2024,75,9,2,55,75,8
22/03/2024,110,20,2,73,110,9
21/03/2024,136,25,2,78,136,9
20/03/2024,99,19,2,64,99,9
19/03/2024,59,10,2,42,59,8
18/03/2024,72,14,2,54,72,9
17/03/2024,81,11,2,58,81,8
16/03/2024,74,13,2,60,74,9
15/03/2024,111,23,2,65,111,9
14/03/2024,81,21,2,43,81,9
13/03/2024,121,18,2,67,121,9
12/03/2024,152,18,2,76,152,9
11/03/2024,85,25,2,52,85,9
10/03/2024,65,11,2,43,65,8
09/03/2024,154,13,2,72,154,8
08/03/2024,175,21,2,89,175,9
07/03/2024,146,17,2,75,146,8
06/03/2024,167,20,3,90,167,10
05/03/2024,199,44,5,113,199,9
04/03/2024,161,26,5,76,161,9
03/03/2024,125,10,5,57,125,8
02/03/2024,94,11,6,49,94,8
01/03/2024,48,12,5,28,48,8
29/02/2024,51,7,4,28,51,8
28/02/2024,90,13,4,44,90,8
27/02/2024,47,12,5,27,47,8
26/02/2024,63,11,4,34,63,8
25/02/2024,42,9,4,24,42,8
24/02/2024,35,6,3,17,35,8
23/02/2024,97,23,6,53,97,9
22/02/2024,72,19,6,55,72,9
21/02/2024,79,12,6,57,79,8
20/02/2024,78,10,5,54,78,8
19/02/2024,59,15,6,52,59,8
18/02/2024,66,9,6,49,66,8
17/02/2024,88,12,8,54,88,8
16/02/2024,115,17,9,61,115,9
15/02/2024,93,14,11,60,93,8
14/02/2024,59,7,9,44,59,8
13/02/2024,72,4,8,48,72,7
12/02/2024,111,7,19,54,111,7
11/02/2024,97,8,17,45,97,8
10/02/2024,152,8,12,58,152,8
09/02/2024,72,9,2,37,72,8
08/02/2024,58,7,2,28,58,8
07/02/2024,75,9,2,48,75,8
06/02/2024,80,15,24,56,80,8
05/02/2024,68,12,22,52,68,8
04/02/2024,61,11,25,51,61,8
03/02/2024,64,13,26,51,64,8
02/02/2024,153,36,41,81,153,10
01/02/2024,170,19,35,82,170,9
31/01/2024,176,23,41,81,176,9
30/01/2024,165,20,38,70,165,9
29/01/2024,124,18,33,54,124,8
28/01/2024,89,8,23,40,89,8
27/01/2024,110,8,20,46,110,8
26/01/2024,117,8,22,54,117,8
25/01/2024,95,10,25,51,95,8
24/01/2024,71,8,20,41,71,8
23/01/2024,53,10,22,31,53,8
22/01/2024,25,8,17,21,25,8
21/01/2024,62,11,20,50,62,8
20/01/2024,67,13,30,59,67,8
19/01/2024,71,17,33,60,71,9
18/01/2024,56,14,30,54,56,8
17/01/2024,94,17,41,62,94,9
16/01/2024,105,16,39,68,105,8
15/01/2024,106,28,37,67,106,9
14/01/2024,121,20,39,64,121,9
13/01/2024,96,20,34,54,96,9
12/01/2024,44,10,21,23,44,23
11/01/2024,51,10,19,29,51,24
10/01/2024,82,22,42,55,82,26
09/01/2024,84,21,40,64,84,26
08/01/2024,90,20,43,64,90,26
07/01/2024,95,14,39,64,95,25
06/01/2024,108,18,41,66,108,26
05/01/2024,154,23,52,79,154,26
04/01/2024,124,20,49,66,124,27
03/01/2024,74,23,44,54,74,26
02/01/2024,98,20,43,65,98,26
01/01/2024,152,16,48,80,152,26
31/12/2023,114,19,44,69,114,26
30/12/2023,196,15,51,110,196,26
29/12/2023,183,26,69,108,183,29
24/12/2023,155,6,27,69,155,24
23/12/2023,147,29,81,68,147,24
22/12/2023,102,15,56,58,102,24
21/12/2023,105,26,68,56,105,24
20/12/2023,63,8,27,38,63,24
19/12/2023,54,7,18,33,54,24
18/12/2023,116,8,25,59,116,24
17/12/2023,50,8,28,36,50,24
16/12/2023,71,19,40,62,71,27
15/12/2023,77,18,41,64,77,26
14/12/2023,86,21,46,63,86,26
13/12/2023,84,18,45,62,84,25
12/12/2023,107,27,45,81,107,28
11/12/2023,87,22,46,75,87,28
10/12/2023,79,14,36,59,79,26
09/12/2023,151,20,49,81,151,27
08/12/2023,137,21,62,74,137,26
07/12/2023,123,41,83,65,123,29
06/12/2023,118,12,37,62,118,25
05/12/2023,144,15,36,72,144,25
04/12/2023,71,13,33,46,71,26
03/12/2023,108,7,22,55,108,26
02/12/2023,110,7,24,56,110,25
01/12/2023,60,7,21,34,60,25
30/11/2023,172,16,48,91,172,25
29/11/2023,183,19,61,106,183,28
28/11/2023,169,18,65,92,169,26
27/11/2023,164,46,96,93,164,30
26/11/2023,146,20,66,80,146,25
25/11/2023,153,18,65,86,153,26
24/11/2023,160,38,82,87,160,28
23/11/2023,155,17,54,79,155,26
22/11/2023,183,16,54,98,183,26
21/11/2023,155,15,58,80,155,24
20/11/2023,170,15,67,83,170,29
19/11/2023,158,29,100,78,158,30
18/11/2023,151,25,84,74,151,32
17/11/2023,93,41,93,57,92,48
16/11/2023,52,8,33,36,52,52
15/11/2023,121,23,50,62,121,49
14/11/2023,53,13,39,32,41,53
13/11/2023,49,8,21,22,22,49
12/11/2023,68,14,45,56,68,33
11/11/2023,60,15,39,51,60,32
10/11/2023,74,21,43,55,74,33
09/11/2023,82,18,47,57,82,32
08/11/2023,109,16,49,64,109,32
07/11/2023,50,14,39,38,50,46
06/11/2023,60,17,45,52,60,28
05/11/2023,54,11,32,48,54,26
04/11/2023,50,15,39,46,50,28
03/11/2023,97,19,51,62,97,32
02/11/2023,150,23,71,79,150,37
01/11/2023,126,13,51,68,126,27
31/10/2023,118,37,79,64,118,74
30/10/2023,74,33,74,45,59,26
29/10/2023,63,7,25,40,63,22
28/10/2023,76,9,32,52,76,24
27/10/2023,159,22,63,85,159,26
26/10/2023,103,23,61,63,103,24
25/10/2023,151,19,54,77,151,24
24/10/2023,142,13,51,74,142,24
23/10/2023,125,16,46,66,125,23
22/10/2023,81,13,52,52,81,22
21/10/2023,53,13,47,43,53,22
20/10/2023,70,13,38,50,70,23
19/10/2023,143,15,42,72,143,24
18/10/2023,158,24,64,80,158,25
17/10/2023,135,23,70,69,135,23
16/10/2023,117,21,55,61,117,23
15/10/2023,56,9,32,39,56,21
14/10/2023,90,8,32,55,90,22
13/10/2023,89,16,48,53,89,22
12/10/2023,56,7,25,37,56,21
11/10/2023,67,13,40,44,67,22
10/10/2023,51,14,43,35,51,21
09/10/2023,63,11,42,40,63,21
08/10/2023,46,9,36,31,46,21
07/10/2023,56,19,54,46,56,22
06/10/2023,66,17,37,54,66,22
05/10/2023,74,20,53,52,74,22
04/10/2023,90,23,55,54,90,23
03/10/2023,94,17,57,54,94,23
02/10/2023,80,22,54,51,80,22
01/10/2023,72,14,36,48,72,21
30/09/2023,108,11,33,60,108,21
29/09/2023,86,18,52,53,86,22
28/09/2023,45,15,43,31,45,22
27/09/2023,35,15,32,24,35,22
26/09/2023,74,10,37,50,74,21
25/09/2023,91,13,39,56,91,22
24/09/2023,61,16,44,40,61,21
23/09/2023,39,14,39,27,39,21
22/09/2023,44,23,44,24,34,22
21/09/2023,39,17,39,26,37,21
20/09/2023,35,20,35,21,31,22
19/09/2023,49,19,40,17,49,21
18/09/2023,65,25,46,-,65,21
17/09/2023,86,11,36,-,86,21
16/09/2023,80,15,35,-,80,20
15/09/2023,53,16,37,4,53,20
14/09/2023,31,7,22,12,31,20
13/09/2023,39,9,29,29,39,20
